id,chat,message_id,date,url,views,reaction_count,reaction_breakdown,text,sender_id,label,topics,primaryTopic,topics_ollama_raw,locations_ranked,tagging_error,tagged_at,tagging_model
patriotfrontnews:3794,patriotfrontnews,3794,2026-06-08T17:49:58+00:00,https://t.me/patriotfrontnews/3794,2663,0,{},"@PatriotFrontNews » Activists from Network 15 assembled in Troy, Michigan on Memorial Day to honor the memory of the Polar Bear Division, and the Americans who fought against the Bolshevik uprising in World War I.

See other Memorial Day actions in Virginia and Texas.

⭐️ Submit your application today:
patriotfront.us/join",-1001347986142,,"[""Street Mobilization"", ""Symbols"", ""Ideology"", ""Conflict""]",Street Mobilization,"[""Street Mobilization"", ""Symbols"", ""Ideology"", ""Conflict""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3790,patriotfrontnews,3790,2026-06-08T17:15:32+00:00,https://t.me/patriotfrontnews/3790,1572,0,{},"@PatriotFrontNews » Activists from Network 10 placed posters in Queens, New York.

🗺️ Activism circumvents digital censorship to transform the public space, promoting patriotic politics and combating anti-national messaging.

🇺🇸 Visit our FAQ section:
patriotfront.us/#faq",-1001347986142,,"[""Censorship Claims"", ""Street Mobilization"", ""Media Criticism"", ""Symbols""]",Censorship Claims,"[""Censorship Claims"", ""Street Mobilization"", ""Media Criticism"", ""Symbols""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3786,patriotfrontnews,3786,2026-06-08T16:15:39+00:00,https://t.me/patriotfrontnews/3786,1516,0,{},"@PatriotFrontNews » Activists from Network 11 placed stencils in Omaha, Nebraska.

🇺🇸 See our pages and interviews:
patriotfront.us/social/",-1001347986142,,"[""Symbols"", ""Street Mobilization"", ""Censorship Claims"", ""Media Criticism""]",Symbols,"[""Symbols"", ""Street Mobilization"", ""Censorship Claims"", ""Media Criticism""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3785,patriotfrontnews,3785,2026-06-06T21:24:17+00:00,https://t.me/patriotfrontnews/3785,2666,0,{},"@PatriotFrontNews » LIVE UPDATE: Activists from Network 11 are currently protesting in Pine City, Minnesota where a homosexual “pride” festival is being marketed towards children as “family fun.”

Such events are an affront to the family, to virtue, and antithetical to the necessary morals of the nation. Patriots must affirm their right to protest, demand the removal of this obscenity from the public space, and work towards the eradication of the cultural decay that facilitates them.",-1001347986142,,"[""Street Mobilization"", ""Censorship Claims"", ""Ideology"", ""Media Criticism""]",Street Mobilization,"[""Street Mobilization"", ""Censorship Claims"", ""Ideology"", ""Media Criticism""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3784,patriotfrontnews,3784,2026-06-06T21:00:01+00:00,https://t.me/patriotfrontnews/3784,2400,0,{},"@PatriotFrontNews » LIVE UPDATE: Activists from Network 11 are currently protesting in Pine City, Minnesota where a homosexual “pride” festival is being marketed towards children as “family fun.”

Such events are an affront to the family, to virtue, and antithetical to the necessary morals of the nation. Patriots must affirm their right to protest, demand the removal of this obscenity from the public space, and work towards the eradication of the cultural decay that facilitates them.",-1001347986142,,"[""Street Mobilization"", ""Censorship Claims"", ""Ideology"", ""Media Criticism""]",Street Mobilization,"[""Street Mobilization"", ""Censorship Claims"", ""Ideology"", ""Media Criticism""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3780,patriotfrontnews,3780,2026-06-06T16:41:14+00:00,https://t.me/patriotfrontnews/3780,1748,0,{},"@PatriotFrontNews » Activists from Network 21 placed a banner in Everett, Washington.

⭐️ Submit your application today:
patriotfront.us/join",-1001347986142,,"[""Street Mobilization"", ""Ideology"", ""Symbols"", ""Censorship Claims""]",Street Mobilization,"[""Street Mobilization"", ""Ideology"", ""Symbols"", ""Censorship Claims""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3775,patriotfrontnews,3775,2026-06-06T16:16:18+00:00,https://t.me/patriotfrontnews/3775,1733,0,{},"@PatriotFrontNews » Activists from Network 11 placed a banner in Grand Island, Nebraska.

🇺🇸 See what we do, and why:
patriotfront.us/action",-1001347986142,,"[""Street Mobilization"", ""Censorship Claims"", ""Symbols"", ""Ideology""]",Street Mobilization,"[""Street Mobilization"", ""Censorship Claims"", ""Symbols"", ""Ideology""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3770,patriotfrontnews,3770,2026-06-05T17:16:30+00:00,https://t.me/patriotfrontnews/3770,2093,0,{},"@PatriotFrontNews » Activists from Network 5 placed stencils in Rock Springs, Wyoming.

🇺🇸 Read a summary of PF's beliefs:
patriotfront.us/",-1001347986142,,"[""Symbols"", ""Street Mobilization"", ""Ideology"", ""Censorship Claims""]",Symbols,"[""Symbols"", ""Street Mobilization"", ""Ideology"", ""Censorship Claims""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3765,patriotfrontnews,3765,2026-06-05T16:16:40+00:00,https://t.me/patriotfrontnews/3765,1909,0,{},"@PatriotFrontNews » Activists from Network 9 placed posters in Richmond, Virginia.

🇺🇸 See our latest action:
patriotfront.us/action",-1001347986142,,"[""Street Mobilization"", ""Censorship Claims"", ""Symbols"", ""Media Criticism""]",Street Mobilization,"[""Street Mobilization"", ""Censorship Claims"", ""Symbols"", ""Media Criticism""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3762,patriotfrontnews,3762,2026-06-04T17:16:05+00:00,https://t.me/patriotfrontnews/3762,2110,0,{},"@PatriotFrontNews » Activists from Network 6 placed a banner on a cliff overlooking Birmingham, Alabama.

🇺🇸 Submit your application today:
patriotfront.us/join",-1001347986142,,"[""Street Mobilization"", ""Symbols"", ""Censorship Claims"", ""Ideology""]",Street Mobilization,"[""Street Mobilization"", ""Symbols"", ""Censorship Claims"", ""Ideology""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3760,patriotfrontnews,3760,2026-06-04T16:16:28+00:00,https://t.me/patriotfrontnews/3760,2225,0,{},"@PatriotFrontNews » Activists from Network 6 placed a banner in Pleasant View, Tennessee.

🇺🇸 Visit our FAQ section:
patriotfront.us/#faq",-1001347986142,,"[""Street Mobilization"", ""Symbols"", ""Media Criticism"", ""Censorship Claims""]",Street Mobilization,"[""Street Mobilization"", ""Symbols"", ""Media Criticism"", ""Censorship Claims""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3750,patriotfrontnews,3750,2026-06-03T17:16:13+00:00,https://t.me/patriotfrontnews/3750,2377,0,{},"@PatriotFrontNews » Activists from Network 13 (Midwest), Network 6 (Deep South), and Network 15 (Michigan) conducted a demonstration in Bowling Green, Kentucky. The members proceeded through the center of town, handed out flyers, and stood with banners placed on a bridge for an hour as vehicles passed.

🇺🇸 Submit your application today:
patriotfront.us/join",-1001347986142,,"[""Street Mobilization"", ""Censorship Claims"", ""Media Criticism"", ""Ideology""]",Street Mobilization,"[""Street Mobilization"", ""Censorship Claims"", ""Media Criticism"", ""Ideology""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3749,patriotfrontnews,3749,2026-06-02T16:36:11+00:00,https://t.me/patriotfrontnews/3749,3969,0,{},"@PatriotFrontNews » Activists from Network 1 (NorTex) and Network 2 (CenTex) assembled at the San Jacinto Monument in recognition of Memorial Day. The colossal stone structure marks the battlefield where Texan forces defeated the invading Mexican army, and secured the independence and later annexation of Texas.

🇺🇸 See the photo report from this action here.

⭐️ Submit your application today:
patriotfront.us/join",-1001347986142,,"[""Street Mobilization"", ""Symbols"", ""Conflict"", ""Ideology""]",Street Mobilization,"[""Street Mobilization"", ""Symbols"", ""Conflict"", ""Ideology""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3740,patriotfrontnews,3740,2026-06-01T20:21:43+00:00,https://t.me/patriotfrontnews/3740,2566,0,{},"@PatriotFrontNews » Activists from Network 14 hiked and trained in Newport Beach, California.

⛰️ Group exercise, martial arts, and hikes all contribute to a culture of health and ability. Political ideals of a healthy society must begin with the lifestyle of each and every member.

⭐️ See our pages and interviews:
patriotfront.us/social/",-1001347986142,,"[""Street Mobilization"", ""Ideology"", ""Media Criticism"", ""Conflict""]",Street Mobilization,"[""Street Mobilization"", ""Ideology"", ""Media Criticism"", ""Conflict""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3738,patriotfrontnews,3738,2026-06-01T20:20:20+00:00,https://t.me/patriotfrontnews/3738,2507,0,{},"@PatriotFrontNews » Activists from Network 14 placed a banner in Pismo Beach, California.

🇺🇸 Visit our FAQ section:
patriotfront.us/#faq",-1001347986142,,"[""Street Mobilization"", ""Censorship Claims"", ""Media Criticism"", ""Ideology""]",Street Mobilization,"[""Street Mobilization"", ""Censorship Claims"", ""Media Criticism"", ""Ideology""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3734,patriotfrontnews,3734,2026-05-30T16:16:15+00:00,https://t.me/patriotfrontnews/3734,2923,0,{},"@PatriotFrontNews » Activists from Network 14, in recognition of Memorial Day, visited the Los Angeles National Cemetery, and placed flowers at headstones as they walked amongst the rows in remembrance. The cemetery hosts veterans of the Indian Wars, the Civil War, the Mexican American War, the Spanish American war, and all since.

⭐️ See what we do, and why:
patriotfront.us/action",-1001347986142,,"[""Street Mobilization"", ""Symbols"", ""Ideology"", ""Conflict""]",Street Mobilization,"[""Street Mobilization"", ""Symbols"", ""Ideology"", ""Conflict""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3724,patriotfrontnews,3724,2026-05-29T18:16:25+00:00,https://t.me/patriotfrontnews/3724,3440,0,{},"@PatriotFrontNews » Activists from Network 18 demonstrated throughout Coeur d'Alene, Idaho in recognition of Memorial Day. The members proceeded through town, and stopped to give a speech at the site of a local veteran's memorial.

📍See sightings and online commentary of this demonstration here.

⭐️ Submit your application today:
patriotfront.us/join",-1001347986142,,"[""Street Mobilization"", ""Symbols"", ""Censorship Claims"", ""Ideology""]",Street Mobilization,"[""Street Mobilization"", ""Symbols"", ""Censorship Claims"", ""Ideology""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3719,patriotfrontnews,3719,2026-05-29T18:01:01+00:00,https://t.me/patriotfrontnews/3719,2658,0,{},"@PatriotFrontNews » Activists visited several sites in recognition of Memorial Day, and placed flowers in Phoenix, Arizona.

⭐️ See our latest action:
patriotfront.us/action",-1001347986142,,"[""Symbols"", ""Street Mobilization"", ""Ideology"", ""Censorship Claims""]",Symbols,"[""Symbols"", ""Street Mobilization"", ""Ideology"", ""Censorship Claims""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3718,patriotfrontnews,3718,2026-05-26T16:29:57+00:00,https://t.me/patriotfrontnews/3718,6554,0,{},"@PatriotFrontNews » Video of the joint Network Memorial Day action in Virginia Beach, Virginia. 

🇺🇸 See photos from this action and its accompanying banner drop here.

⭐️ Submit your application today:
patriotfront.us/join",-1001347986142,,"[""Street Mobilization"", ""Symbols"", ""Censorship Claims"", ""Media Criticism""]",Street Mobilization,"[""Street Mobilization"", ""Symbols"", ""Censorship Claims"", ""Media Criticism""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3709,patriotfrontnews,3709,2026-05-25T17:44:57+00:00,https://t.me/patriotfrontnews/3709,3636,0,{},"@PatriotFrontNews » Activists from Network 9 (Chesapeake), Network 10 (North Atlantic), Network 8 (Carolinas), and Network 16 (Allegheny) gathered in Virginia Beach, Virginia in recognition of Memorial Day. A speech was given at a local naval memorial, preceded by a demonstration in which the activists handed out flyers. Afterwards, a banner drop was carried out.

⭐️ Submit your application today:
patriotfront.us/join",-1001347986142,,"[""Street Mobilization"", ""Censorship Claims"", ""Media Criticism"", ""Symbols""]",Street Mobilization,"[""Street Mobilization"", ""Censorship Claims"", ""Media Criticism"", ""Symbols""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3699,patriotfrontnews,3699,2026-05-25T14:49:55+00:00,https://t.me/patriotfrontnews/3699,4817,0,{},"@PatriotFrontNews » Activists from Network 1 (NorTex) and Network 2 (CenTex) assembled at the San Jacinto Monument in recognition of Memorial Day. The colossal stone structure marks the battlefield where Texan forces defeated the invading Mexican army, and secured the independence and later annexation of Texas and much more of the American west. The members marched to and around the monument, delivering a speech and leaving a wreath at the site.

⭐️ Submit your application today:
patriotfront.us/join",-1001347986142,,"[""Symbols"", ""Street Mobilization"", ""Ideology"", ""Censorship Claims""]",Symbols,"[""Symbols"", ""Street Mobilization"", ""Ideology"", ""Censorship Claims""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3697,patriotfrontnews,3697,2026-05-25T01:47:11+00:00,https://t.me/patriotfrontnews/3697,2104,0,{},"@PatriotFrontSightings » Patriot Front demonstration sighted in Coeur d'Alene, Idaho. North Idaho News alleges a comment from the CDA Police Department stating, in part, that ""people have a right to assemble, as long as they are law abiding."" If the statement is true, this is an update to the previous sentiments of the CDA police, who arrested dozens of PF members in 2021 under circumstances which lacked probable cause or the commission of any crime, according to the rulings of judges in several cases.

🇺🇸 See PF leader Thomas Rousseau's reply to claims made by former Coeur d'Alene county prosecutor Wes Somerton here.

⭐️ Submit your application today:
patriotfront.us/join",-1001347986142,,"[""Street Mobilization"", ""Censorship Claims"", ""Institutions"", ""Media Criticism""]",Street Mobilization,"[""Street Mobilization"", ""Censorship Claims"", ""Institutions"", ""Media Criticism""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3696,patriotfrontnews,3696,2026-05-23T15:42:05+00:00,https://t.me/patriotfrontnews/3696,2353,0,{},"@PatriotFrontSightings »
A Patriot Front demonstration has been sighted in Virginia Beach, Virginia.

🇺🇸 See why PF does demonstrations here.

⭐️ Submit your application today:
patriotfront.us/join",-1001347986142,,"[""Street Mobilization"", ""Symbols"", ""Censorship Claims"", ""Ideology""]",Street Mobilization,"[""Street Mobilization"", ""Symbols"", ""Censorship Claims"", ""Ideology""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3695,patriotfrontnews,3695,2026-05-19T18:35:08+00:00,https://t.me/patriotfrontnews/3695,8069,0,{},"@PatriotFrontNews » Activists from Network 7 (New England) and Network 8 (Carolinas) held joint demonstrations to protest the ordered removal of Iryna Zarutska's mural in Providence, Rhode Island, and the verdict of her murderer's incompetence to stand trial in Charlotte, North Carolina. The members of Network 7 placed a new mural memorializing Zarutska in the city.

⭐️ Patriot Front staged previous actions in Charlotte after Zarutska's murder, and patrolled the trains of the city. Likewise, a similar mural has been created in Florida.

🇺🇸 Submit your application today:
patriotfront.us/join",-1001347986142,,"[""Censorship Claims"", ""Street Mobilization"", ""Media Criticism"", ""Symbols""]",Censorship Claims,"[""Censorship Claims"", ""Street Mobilization"", ""Media Criticism"", ""Symbols""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3690,patriotfrontnews,3690,2026-05-19T17:16:13+00:00,https://t.me/patriotfrontnews/3690,3542,0,{},"@PatriotFrontNews » Activists from Network 18 hosted a first aid workshop in Grangeville, Idaho.

🪓 Literature, workshops, and a vast array of organizational projects allow members to develop new skills, study American history, and put their ideas to the test in the public space.

⭐️ See what we do, and why:
patriotfront.us/action",-1001347986142,,"[""Street Mobilization"", ""Ideology"", ""Media Criticism"", ""Conflict""]",Street Mobilization,"[""Street Mobilization"", ""Ideology"", ""Media Criticism"", ""Conflict""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3683,patriotfrontnews,3683,2026-05-17T18:49:04+00:00,https://t.me/patriotfrontnews/3683,4149,0,{},"@PatriotFrontNews » Activists from Patriot Front went to France to attend the C9M nationalist march in Paris. Due to repression and bans from the French state, no march was able to be held this year, but PF's representatives were able to meet with the many nationalist organizations present. 

🇺🇸 This includes, but is not limited to, AC France, AC Dietsland, the Nationalist Student Association (NSV), Núcleo Nacional (National Core), Der Dritte Weg (The Third Way), AC Helvetia, and AC Romandia.

🇫🇷 PF was also able to send a delegation to Paris in 2024, where activists participated in all aspects of the event, see video of that here.

🇩🇪Notable, also, is PF's recent inclusion in an annual conference held by Der Dritte Weg, see documentation of that here.

⭐️ Patriot Front is committed to upholding strong relations with our European cousins, which serve to fortify our efforts domestically, and represent the best of our nation abroad. Submit your application today: patriotfront.us/join",-1001347986142,,"[""Street Mobilization"", ""Censorship Claims"", ""Symbols"", ""Ideology""]",Street Mobilization,"[""Street Mobilization"", ""Censorship Claims"", ""Symbols"", ""Ideology""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3670,patriotfrontnews,3670,2026-05-13T17:16:13+00:00,https://t.me/patriotfrontnews/3670,4238,0,{},"@PatriotFrontNews » Activists from Network 11 hiked and trained in Fort Ransom State Park in North Dakota.

⛰️ The exploration of our homeland brings us closer to our ideals, and reminds us of the experience of our ancestors in their discovery and conquest of this continent.

⭐️ Visit our FAQ section:
patriotfront.us/#faq",-1001347986142,,"[""Street Mobilization"", ""Ideology"", ""Symbols"", ""Censorship Claims""]",Street Mobilization,"[""Street Mobilization"", ""Ideology"", ""Symbols"", ""Censorship Claims""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3666,patriotfrontnews,3666,2026-05-12T17:15:39+00:00,https://t.me/patriotfrontnews/3666,3888,0,{},"@PatriotFrontNews » Activists from Network 22 placed banners in Manitowoc and Sheboygan, Wisconsin.

🇺🇸 See our latest action:
patriotfront.us/action",-1001347986142,,"[""Street Mobilization"", ""Symbols"", ""Censorship Claims"", ""Ideology""]",Street Mobilization,"[""Street Mobilization"", ""Symbols"", ""Censorship Claims"", ""Ideology""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3662,patriotfrontnews,3662,2026-05-12T16:15:54+00:00,https://t.me/patriotfrontnews/3662,3281,0,{},"@PatriotFrontNews » Activists from Network 12 trained in Wichita, Kansas.

⛰️ It is a civic duty for the men of the nation to be healthy and capable in mind and body. Patriot Front provides the means and the motive for its members to reach their full physical potential.

🇺🇸 See our pages and interviews:
patriotfront.us/social/",-1001347986142,,"[""Street Mobilization"", ""Ideology"", ""Media Criticism"", ""Symbols""]",Street Mobilization,"[""Street Mobilization"", ""Ideology"", ""Media Criticism"", ""Symbols""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3658,patriotfrontnews,3658,2026-05-09T17:15:30+00:00,https://t.me/patriotfrontnews/3658,3661,0,{},"@PatriotFrontNews » Activists from Network 4 volunteered alongside local residents to help maintain a Confederate memorial in Hot Springs, Arkansas.

🇺🇸 Members of the organization conduct direct outreach into their communities to represent the ideals of nationalism, and bring new individuals into contact with the patriotic cause.

⭐️ Visit our FAQ section:
patriotfront.us/#faq",-1001347986142,,"[""Street Mobilization"", ""Symbols"", ""Ideology"", ""Media Criticism""]",Street Mobilization,"[""Street Mobilization"", ""Symbols"", ""Ideology"", ""Media Criticism""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3655,patriotfrontnews,3655,2026-05-08T17:15:32+00:00,https://t.me/patriotfrontnews/3655,3514,0,{},"@PatriotFrontNews » Activists from Network 6 trained in Tellico Plains, Tennessee.

🥊It is a civic duty for the men of the nation to be healthy and capable in mind and body. Patriot Front provides the means and the motive for its members to reach their full physical potential.

🇺🇸 See our latest action:
patriotfront.us/action",-1001347986142,,"[""Street Mobilization"", ""Media Criticism"", ""Ideology"", ""Symbols""]",Street Mobilization,"[""Street Mobilization"", ""Media Criticism"", ""Ideology"", ""Symbols""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3650,patriotfrontnews,3650,2026-05-08T16:15:38+00:00,https://t.me/patriotfrontnews/3650,3172,0,{},"@PatriotFrontNews » Activists from Network 3 placed posters in Westminster, Colorado.

🇺🇸 Read the PF Manifesto:
patriotfront.us/manifesto/",-1001347986142,,"[""Street Mobilization"", ""Ideology"", ""Censorship Claims"", ""Symbols""]",Street Mobilization,"[""Street Mobilization"", ""Ideology"", ""Censorship Claims"", ""Symbols""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3642,patriotfrontnews,3642,2026-05-07T18:15:35+00:00,https://t.me/patriotfrontnews/3642,3188,0,{},"@PatriotFrontNews » Activists from Network 3 placed posters in Superior and Fort Collins, Colorado.

🇺🇸 Activism circumvents digital censorship to transform the public space, promoting patriotic politics and combating anti-national messaging.

⭐️ Submit your application today:
patriotfront.us/join",-1001347986142,,"[""Censorship Claims"", ""Street Mobilization"", ""Media Criticism"", ""Symbols""]",Censorship Claims,"[""Censorship Claims"", ""Street Mobilization"", ""Media Criticism"", ""Symbols""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3638,patriotfrontnews,3638,2026-05-07T17:15:36+00:00,https://t.me/patriotfrontnews/3638,3483,0,{},"@PatriotFrontNEws » Activists from Network 19 trained in Jacksonville, Florida.

🥊Group exercise, martial arts, and hikes all contribute to a culture of health and ability. Political ideals of a healthy society must begin with the lifestyle of each and every member.

⭐️See our latest action:
patriotfront.us/action",-1001347986142,,"[""Street Mobilization"", ""Ideology"", ""Symbols"", ""Conflict""]",Street Mobilization,"[""Street Mobilization"", ""Ideology"", ""Symbols"", ""Conflict""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3634,patriotfrontnews,3634,2026-05-06T17:45:41+00:00,https://t.me/patriotfrontnews/3634,3331,0,{},"@PatriotFrontNews » Activists from Network 3 placed stencils and posters in Denver, Colorado.

🇺🇸 See what we do, and why:
patriotfront.us/action",-1001347986142,,"[""Street Mobilization"", ""Symbols"", ""Censorship Claims"", ""Media Criticism""]",Street Mobilization,"[""Street Mobilization"", ""Symbols"", ""Censorship Claims"", ""Media Criticism""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3626,patriotfrontnews,3626,2026-05-06T17:32:42+00:00,https://t.me/patriotfrontnews/3626,3022,0,{},"@PatriotFrontNews » Activists from Network 9 placed posters in Mechanicsville and Virginia Beach, Virginia.

⭐️ Visit our FAQ section:
patriotfront.us/#faq",-1001347986142,,"[""Street Mobilization"", ""Censorship Claims"", ""Media Criticism"", ""Symbols""]",Street Mobilization,"[""Street Mobilization"", ""Censorship Claims"", ""Media Criticism"", ""Symbols""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3621,patriotfrontnews,3621,2026-05-04T18:15:36+00:00,https://t.me/patriotfrontnews/3621,3192,0,{},"@PatriotFrontNews » Activists from Network 17 held a gathering for members, supporters, and their families. The event included a traditional Louisiana crawfish boil.

🇺🇸 Patriot Front's Networks are heavily engaged in the building of community, and the creation of ""A Nation Within A Nation"" where all the bonds of kinship between Americans are redoubled. 

⭐️ See our latest action:
patriotfront.us/action",-1001347986142,,"[""Street Mobilization"", ""Symbols"", ""Ideology"", ""Media Criticism""]",Street Mobilization,"[""Street Mobilization"", ""Symbols"", ""Ideology"", ""Media Criticism""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3616,patriotfrontnews,3616,2026-05-04T16:15:37+00:00,https://t.me/patriotfrontnews/3616,3001,0,{},"@PatriotFrontNews » Activists from Network 15 placed posters in Perrysburg, Ohio.

🗺️ Activism circumvents digital censorship to transform the public space, promoting patriotic politics and combating anti-national messaging.

🇺🇸 See our pages and interviews:
patriotfront.us/social/",-1001347986142,,"[""Street Mobilization"", ""Censorship Claims"", ""Media Criticism"", ""Ideology""]",Street Mobilization,"[""Street Mobilization"", ""Censorship Claims"", ""Media Criticism"", ""Ideology""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3610,patriotfrontnews,3610,2026-05-03T18:25:27+00:00,https://t.me/patriotfrontnews/3610,4380,0,{},"@PatriotFrontNews » Activists from Network 19 held a gathering for members, supporters, and their families in central Florida.

🇺🇸 Patriot Front's Networks are heavily engaged in the building of community, and the creation of ""A Nation Within A Nation"" where all the bonds of kinship between Americans are redoubled. 

⭐️ Submit your application today:
patriotfront.us/join",-1001347986142,,"[""Street Mobilization"", ""Symbols"", ""Censorship Claims"", ""Ideology""]",Street Mobilization,"[""Street Mobilization"", ""Symbols"", ""Censorship Claims"", ""Ideology""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3602,patriotfrontnews,3602,2026-05-03T17:45:34+00:00,https://t.me/patriotfrontnews/3602,4321,0,{},"@PatriotFrontNews » Activists from Network 7 held a demonstration in Providence, Rhode Island, placed a mural in memorial of Iryna Zarutska in East Providence. This comes after the mayor of the city has ordered that a prominent mural of Zarutska be removed.

⭐️ Patriot Front staged a protest in Charlotte, North Carolina after Zarutska's murder, and patrolled the trains of the city. Likewise, a similar mural has been created in Florida.

⭐️ See what we do, and why:
patriotfront.us/action",-1001347986142,,"[""Street Mobilization"", ""Censorship Claims"", ""Symbols"", ""Media Criticism""]",Street Mobilization,"[""Street Mobilization"", ""Censorship Claims"", ""Symbols"", ""Media Criticism""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontnews:3598,patriotfrontnews,3598,2026-05-02T17:14:58+00:00,https://t.me/patriotfrontnews/3598,3110,0,{},"@PatriotFrontNews » Activists from Network 9 placed posters in Washington, DC.

🇺🇸 See our latest action:
patriotfront.us/action",-1001347986142,,"[""Street Mobilization"", ""Censorship Claims"", ""Symbols"", ""Ideology""]",Street Mobilization,"[""Street Mobilization"", ""Censorship Claims"", ""Symbols"", ""Ideology""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
