id,label,chat,message_id,date,views,reaction_count,url
jungenationalisten:3758,Veranstaltungsabend heute in Nordsachsen! @jungenationalisten 🇩🇪  Aufspielen wird der Liedermacher Kavalier-NDS zudem st,jungenationalisten,3758,2025-01-24T08:52:17+00:00,7215,60,https://t.me/jungenationalisten/3758
jungenationalisten:3757,"Wo Widerstand wächst, entsteht Gemeinschaft!  Überall dort, wo sich Widerstand regt, erwacht auch ein neuer Geist der Ge",jungenationalisten,3757,2025-01-23T19:53:26+00:00,5475,168,https://t.me/jungenationalisten/3757
jungenationalisten:3755,Jetzt erst recht: Alle nach Waldheim - Schluss mit dieser Einwanderungspolitik!  Nach Aschaffenburg ist vor dem großen P,jungenationalisten,3755,2025-01-23T09:38:47+00:00,5181,103,https://t.me/jungenationalisten/3755
jungenationalisten:3753,,jungenationalisten,3753,2025-01-22T08:42:00+00:00,5491,0,https://t.me/jungenationalisten/3753
jungenationalisten:3752,"Neues Material zum Thema CSD & gesunde Familen!   In Zeiten der absoluten Angleichung, der Frühsexualisierung und der Fö",jungenationalisten,3752,2025-01-22T08:42:00+00:00,5625,89,https://t.me/jungenationalisten/3752
jungenationalisten:3751,Thüringen-Mobilisierung für das Dresden-Gedenken gestartet  @jungenationalisten   Aktivisten des Heimat Kreisverbandes G,jungenationalisten,3751,2025-01-21T21:15:19+00:00,5733,66,https://t.me/jungenationalisten/3751
jungenationalisten:3750,Kampf um die Heimat!  Wann schließt du dich an? @jungenationalisten 🇩🇪,jungenationalisten,3750,2025-01-21T16:12:43+00:00,5318,152,https://t.me/jungenationalisten/3750
jungenationalisten:3749,Veranstaltungsabend in Nordsachsen  @jungenationalisten 🇩🇪  Aufspielen wird der Liedermacher Kavalier-NDS zudem stellen ,jungenationalisten,3749,2025-01-21T13:10:07+00:00,5619,49,https://t.me/jungenationalisten/3749
jungenationalisten:3747,"Landratswahl am Sonntag (26. Januar) in Mittelsachsen:  Deine Stimme für Stefan Trautmann!  Sonntag zählt jede Stimme, d",jungenationalisten,3747,2025-01-21T10:46:32+00:00,5345,45,https://t.me/jungenationalisten/3747
jungenationalisten:3746,Rheinland verteidigen! @jungenationalisten 🇩🇪  Das große Interesse an unserer nationalen Jugendbewegung hält auch 2025 a,jungenationalisten,3746,2025-01-20T16:34:26+00:00,14561,76,https://t.me/jungenationalisten/3746
jungenationalisten:3745,Solidarität ist unsere Waffe!  Zum 80. Jahrestag der Bombardierung Dresdens haben wir einen besonderen Anstecker entworf,jungenationalisten,3745,2025-01-19T17:40:18+00:00,5625,63,https://t.me/jungenationalisten/3745
jungenationalisten:3744,Dresden - Gedenken  @jungenationalisten   Heute gehen die ersten Flugblätter in die Briefkästen  - Am 15.02. alle auf na,jungenationalisten,3744,2025-01-19T11:58:12+00:00,5877,78,https://t.me/jungenationalisten/3744
jungenationalisten:3743,Ehrenvolles Gedenken statt Anpassung an den Zeitgeist.  👉 @harzverteidigen,jungenationalisten,3743,2025-01-18T10:41:01+00:00,6355,105,https://t.me/jungenationalisten/3743
jungenationalisten:3742,,jungenationalisten,3742,2025-01-17T21:26:08+00:00,6826,0,https://t.me/jungenationalisten/3742
jungenationalisten:3741,## Aktion Wandkalender ##  @jungenationalisten 🇩🇪  Wir haben ein paar Wandkalender über. 12 starke Bilder aus dem politi,jungenationalisten,3741,2025-01-17T21:26:08+00:00,7252,58,https://t.me/jungenationalisten/3741
jungenationalisten:3739,+++ Interessententreffen +++ @jungenationalisten 🇩🇪  Am Sonntag dem 26.1. ist unser nächstes Interessententreffen angesa,jungenationalisten,3739,2025-01-16T16:28:41+00:00,8708,82,https://t.me/jungenationalisten/3739
jungenationalisten:3738,"Die Junge Alternative wird von der AfD abgewickelt @jungenationalisten 🇩🇪  Eine eindeutige Mehrheit von 71,92% folgte da",jungenationalisten,3738,2025-01-13T11:20:59+00:00,9741,125,https://t.me/jungenationalisten/3738
jungenationalisten:3737,"@JA_Deutschland   als Jugendorganisation der AfD ist Geschichte. Verständlich, dass man die Jugend vor dem Verbotsstaat ",jungenationalisten,3737,2025-01-12T13:15:53+00:00,7241,79,https://t.me/jungenationalisten/3737
jungenationalisten:3736,Dresden - Gedenken  @jungenationalisten   Heute kamen frisch aus der Druckerei die Flugblätter für das diesjährige Dresd,jungenationalisten,3736,2025-01-12T11:03:55+00:00,7401,77,https://t.me/jungenationalisten/3736
jungenationalisten:3735,"Tierschutz verpflichtet! @jungenationalisten   Unter dem Motto ""Tierschutz verpflichtet!"" hat die Thüringer JN zusammen ",jungenationalisten,3735,2025-01-11T13:45:36+00:00,6647,139,https://t.me/jungenationalisten/3735
jungenationalisten:3734,JN Aktivistentag Magdeburg @jungenationalisten 🇩🇪  Sachsen-Anhalts Jugend in Bewegung! Wir starten in der Landeshauptsta,jungenationalisten,3734,2025-01-10T15:43:43+00:00,7079,99,https://t.me/jungenationalisten/3734
jungenationalisten:3733,"Drinnen und draußen eine Front! t.me/jungenationalisten 🇩🇪   Wahrlich, jede Zeile, jede Karte spendet Trost und Stärke, ",jungenationalisten,3733,2025-01-08T09:37:14+00:00,14444,201,https://t.me/jungenationalisten/3733
jungenationalisten:3732,,jungenationalisten,3732,2025-01-07T18:58:14+00:00,7375,131,https://t.me/jungenationalisten/3732
jungenationalisten:3731,"Jean-Marie Le Pen, patriotischer Kandidat in der Stichwahl um das französische Präsidentenamt 2002 und langjähriger Part",jungenationalisten,3731,2025-01-07T18:58:08+00:00,7111,49,https://t.me/jungenationalisten/3731
jungenationalisten:3729,"Die deutsche Jugend in Süddeutschland bleibt stabil!   Jetzt ist der Zeitpunkt, aktiv zu werden und mitzugestalten.   Me",jungenationalisten,3729,2025-01-07T11:34:01+00:00,5859,79,https://t.me/jungenationalisten/3729
jungenationalisten:3727,"Hier spricht Dresden!   ""Warum soll ich am Dresden-Gedenken teilnehmen?""   Wem dieser kleine Film nicht zu Herzen geht u",jungenationalisten,3727,2025-01-05T09:35:34+00:00,6875,94,https://t.me/jungenationalisten/3727
jungenationalisten:3726,Solidarität ist unsere Waffe!  Flagge zeigen für das Dresden Gedenken 2025! Professionell hergestellter Anstecker. Die e,jungenationalisten,3726,2025-01-03T13:32:58+00:00,7923,70,https://t.me/jungenationalisten/3726
jungenationalisten:3725,,jungenationalisten,3725,2025-01-02T16:28:50+00:00,0,0,https://t.me/jungenationalisten/3725
jungenationalisten:3724,Gute Vorsätze für das neue Jahr? @jungenationalisten 🇩🇪  Du möchtest aktiv werden und hast keine Jugendgruppe vor Ort?  ,jungenationalisten,3724,2025-01-01T18:23:45+00:00,9782,113,https://t.me/jungenationalisten/3724
jungenationalisten:3723,"Halbe: Sie waren Helden! t.me/jungenationalisten 🇩🇪   Nach dem staatlich orchestrierten Eingriff, der als “Kerzenraub” t",jungenationalisten,3723,2025-01-01T15:36:20+00:00,24494,151,https://t.me/jungenationalisten/3723
jungenationalisten:3722,Keine Chance der Repression! – Freiheit für Finley t.me/jungenationalisten 🇩🇪   Am 30.12. war es einmal wieder so weit. ,jungenationalisten,3722,2024-12-31T12:01:06+00:00,54534,249,https://t.me/jungenationalisten/3722
jungenationalisten:3721,Unsere Sicherheitsexperten haben die öffentliche Debatte rund um mögliche Silvesterausschreitungen analysiert und kommen,jungenationalisten,3721,2024-12-31T11:29:14+00:00,7604,96,https://t.me/jungenationalisten/3721
jungenationalisten:3720,,jungenationalisten,3720,2024-12-31T09:54:56+00:00,7691,0,https://t.me/jungenationalisten/3720
jungenationalisten:3719,,jungenationalisten,3719,2024-12-31T09:54:56+00:00,7979,0,https://t.me/jungenationalisten/3719
jungenationalisten:3718,,jungenationalisten,3718,2024-12-31T09:54:56+00:00,6878,0,https://t.me/jungenationalisten/3718
jungenationalisten:3717,,jungenationalisten,3717,2024-12-31T09:54:56+00:00,6590,0,https://t.me/jungenationalisten/3717
jungenationalisten:3716,"Dresden: Wenn die Pflicht ruft, stehen wir bereit! @jungenationalisten 🇩🇪  Auch nach 80 Jahren sind die Opfer des Bomben",jungenationalisten,3716,2024-12-31T09:54:55+00:00,5898,104,https://t.me/jungenationalisten/3716
jungenationalisten:3715,Zusendung von unseren Kameraden aus Bremen🙋🏼‍♂️  Werdet aktiv und lasst euch nicht unterkriegen von dem Linken Terror! W,jungenationalisten,3715,2024-12-30T09:21:33+00:00,6392,163,https://t.me/jungenationalisten/3715
jungenationalisten:3714,„Ein Licht für die Toten“  - Grabkerzenaufkleber ⚔️   Während kriminelle Elemente ungehindert durch unsere Straßen ziehe,jungenationalisten,3714,2024-12-29T19:06:52+00:00,6382,96,https://t.me/jungenationalisten/3714
jungenationalisten:3713,,jungenationalisten,3713,2024-12-28T13:43:57+00:00,7066,0,https://t.me/jungenationalisten/3713
jungenationalisten:3712,,jungenationalisten,3712,2024-12-28T13:43:57+00:00,7544,0,https://t.me/jungenationalisten/3712
jungenationalisten:3711,,jungenationalisten,3711,2024-12-28T13:43:57+00:00,6677,0,https://t.me/jungenationalisten/3711
jungenationalisten:3710,,jungenationalisten,3710,2024-12-28T13:43:57+00:00,6497,0,https://t.me/jungenationalisten/3710
jungenationalisten:3709,,jungenationalisten,3709,2024-12-28T13:43:57+00:00,5726,0,https://t.me/jungenationalisten/3709
jungenationalisten:3708,,jungenationalisten,3708,2024-12-28T13:43:57+00:00,5764,0,https://t.me/jungenationalisten/3708
jungenationalisten:3707,,jungenationalisten,3707,2024-12-28T13:43:57+00:00,5851,0,https://t.me/jungenationalisten/3707
jungenationalisten:3706,,jungenationalisten,3706,2024-12-28T13:43:57+00:00,5504,0,https://t.me/jungenationalisten/3706
jungenationalisten:3705,,jungenationalisten,3705,2024-12-28T13:43:57+00:00,5652,0,https://t.me/jungenationalisten/3705
jungenationalisten:3704,Heimat verbindet – Wanderung durch das mittelsächsische Hügelland!  @jungenationalisten 🇩🇪  Unsere kulturhistorische Wan,jungenationalisten,3704,2024-12-28T13:43:57+00:00,5424,128,https://t.me/jungenationalisten/3704
jungenationalisten:3703,,jungenationalisten,3703,2024-12-27T14:46:17+00:00,6238,0,https://t.me/jungenationalisten/3703
jungenationalisten:3702,"…und ihr habt doch gesiegt!  Pünktlich zur längsten Nacht des Jahres, der Wintersonnenwende, versammelten sich Aktiviste",jungenationalisten,3702,2024-12-27T14:46:17+00:00,6331,108,https://t.me/jungenationalisten/3702
jungenationalisten:3701,#sonnenwende #deutschland #jugendfürdeutschland #rebellischejugend #niedersachsen #tradition #brauchtum #deutsch #heimat,jungenationalisten,3701,2024-12-27T12:38:00+00:00,5861,64,https://t.me/jungenationalisten/3701
jungenationalisten:3700,"Gewinnspiel bei Instagram:  Kennt ihr schon unser Gewinnspiel auf Instagram, welches wir zusammen mit dem Frontdienst ha",jungenationalisten,3700,2024-12-26T10:08:52+00:00,5625,34,https://t.me/jungenationalisten/3700
jungenationalisten:3698,"Wiedererwachen zur Julzeit @jungenationalisten 🇩🇪  Im Dunkel der Nacht, wenn der Winter sich zeigt,die Wälder in Schnee ",jungenationalisten,3698,2024-12-24T12:59:35+00:00,8828,149,https://t.me/jungenationalisten/3698
jungenationalisten:3697,Wieder einmal (k)ein Einzelfall! t.me/jungenationalisten 🇩🇪  Auch heute waren junge Nationalisten entschlossen aktiv und,jungenationalisten,3697,2024-12-23T19:09:48+00:00,6825,131,https://t.me/jungenationalisten/3697
jungenationalisten:3696,Aufkleber: “Komm zur nationalistischen Jugendbewegung! ⚔️   Neu und ab sofort verfügbar!  Nicht in den Händen der Masse ,jungenationalisten,3696,2024-12-23T10:45:45+00:00,5987,80,https://t.me/jungenationalisten/3696
jungenationalisten:3695,"NEU: 💥DS-TV aus Magdeburg: Für die Heimat - Gegen den Terror!   Überparteilich organisiert, allerdings getragen von star",jungenationalisten,3695,2024-12-22T17:49:29+00:00,5791,106,https://t.me/jungenationalisten/3695
jungenationalisten:3694,"Sonnenwende – Jahreswende!   Wie auch schon unsere Ahnen feiern wir Jahr für Jahr die Sonnenwende – ein uraltes Fest, da",jungenationalisten,3694,2024-12-22T13:29:31+00:00,6318,94,https://t.me/jungenationalisten/3694
jungenationalisten:3693,Magdeburg: Aus Trauer wird Wut!  Etwa 2000 Teilnehmer nehmen aktuell an der Kundgebung und dem Trauermarsch für die Opfe,jungenationalisten,3693,2024-12-21T19:08:53+00:00,16463,328,https://t.me/jungenationalisten/3693
jungenationalisten:3692,,jungenationalisten,3692,2024-12-21T09:35:32+00:00,7817,0,https://t.me/jungenationalisten/3692
jungenationalisten:3691,,jungenationalisten,3691,2024-12-21T09:35:32+00:00,7422,0,https://t.me/jungenationalisten/3691
jungenationalisten:3690,,jungenationalisten,3690,2024-12-21T09:35:31+00:00,6788,0,https://t.me/jungenationalisten/3690
jungenationalisten:3689,,jungenationalisten,3689,2024-12-21T09:35:31+00:00,6831,0,https://t.me/jungenationalisten/3689
jungenationalisten:3688,"Wir versammelten uns in Eschede um die Wintersonnenwende zu feiern, den längsten Tag der Dunkelheit und zugleich den Wen",jungenationalisten,3688,2024-12-21T09:35:31+00:00,6329,146,https://t.me/jungenationalisten/3688
jungenationalisten:3687,"Morgen (Sonnabend 21.12.) gilt es, ein Zeichen gegen den Terroranschlag von Magdeburg und den feigen Mord an unschuldige",jungenationalisten,3687,2024-12-20T21:22:16+00:00,34341,220,https://t.me/jungenationalisten/3687
jungenationalisten:3686,,jungenationalisten,3686,2024-12-20T13:11:32+00:00,10730,0,https://t.me/jungenationalisten/3686
jungenationalisten:3685,,jungenationalisten,3685,2024-12-20T13:11:32+00:00,11137,0,https://t.me/jungenationalisten/3685
jungenationalisten:3684,,jungenationalisten,3684,2024-12-20T13:11:32+00:00,9723,0,https://t.me/jungenationalisten/3684
jungenationalisten:3683,Gründungkongress JN-Landesverband WEST @jungenationalisten 🇩🇪  In der HEIMAT-Landesgeschäftsstelle von NRW wurde vergang,jungenationalisten,3683,2024-12-20T13:11:31+00:00,8701,105,https://t.me/jungenationalisten/3683
jungenationalisten:3678,,jungenationalisten,3678,2024-12-18T09:24:52+00:00,6685,0,https://t.me/jungenationalisten/3678
jungenationalisten:3677,Pfalz aktiv: Balladenabend mit Phil von FLAK & Vernetzung nationaler Strukturen @jungenationalisten 🇩🇪  Der Balladenaben,jungenationalisten,3677,2024-12-18T09:24:52+00:00,6904,60,https://t.me/jungenationalisten/3677
jungenationalisten:3676,📢 In Dortmund demonstrierten heute 150 junge Deutsche gegen Polizeiwillkür und Machtmissbrauch. Ein ausführlicher Berich,jungenationalisten,3676,2024-12-17T16:08:36+00:00,5556,104,https://t.me/jungenationalisten/3676
jungenationalisten:3675,📢 Die Nationale Opposition demonstrierte wieder in Dortmund  Hier die Pressemitteilung im PDF-Format lesen   Am Sonnaben,jungenationalisten,3675,2024-12-17T16:08:22+00:00,5315,37,https://t.me/jungenationalisten/3675
jungenationalisten:3674,"Aufkleber, Plakate und Flugblätter ab heute bestellbar!   Aus Anlass des 80.Jahrestages der Zerstörung Dresdens, kannst ",jungenationalisten,3674,2024-12-16T08:21:16+00:00,4243,53,https://t.me/jungenationalisten/3674
jungenationalisten:3673,,jungenationalisten,3673,2024-12-15T17:20:42+00:00,5383,0,https://t.me/jungenationalisten/3673
jungenationalisten:3672,,jungenationalisten,3672,2024-12-15T17:20:42+00:00,6117,0,https://t.me/jungenationalisten/3672
jungenationalisten:3671,"Wo man singt, da lass dich ruhig nieder, böse Menschen haben keine Lieder. 🎸 🎤   Während manche in verrauchten Stuben be",jungenationalisten,3671,2024-12-15T17:20:42+00:00,5077,75,https://t.me/jungenationalisten/3671
jungenationalisten:3670,"Das Material zum ""Dresden-Gedenken"" in Kürze hier erhältlich!  Auch im Jahr 2025 wird es ein würdiges und ehrenvolles Ge",jungenationalisten,3670,2024-12-13T14:16:38+00:00,6261,86,https://t.me/jungenationalisten/3670
jungenationalisten:3668,"Heimat verbindet – Wanderung in Mittelsachsen! @jungenationalisten 🇩🇪  Am Samstag, dem 14.12., ruft die nächste Wanderun",jungenationalisten,3668,2024-12-10T12:06:06+00:00,6751,65,https://t.me/jungenationalisten/3668
jungenationalisten:3666,"Her zu uns! @jungenationalisten 🇩🇪  ➡️ 017615731145 ⬅️  Ihr wollt uns unterstützen, habt Fragen oder wollt Deutschlands ",jungenationalisten,3666,2024-12-09T12:53:41+00:00,16544,178,https://t.me/jungenationalisten/3666
jungenationalisten:3663,🚨⛓️ Kettensägen-Überfall auf junge Mutter: Das geschah wirklich!  Diese Minuten wird Hella Hättasch nie vergessen: Maski,jungenationalisten,3663,2024-12-08T11:01:32+00:00,6733,56,https://t.me/jungenationalisten/3663
jungenationalisten:3662,"Heute bei PC Records in Chemnitz: Einkaufen und Vernetzen!  Am heutigen Sonnabend, dem 07. Dezember 2024, laden wir euch",jungenationalisten,3662,2024-12-07T09:04:28+00:00,6180,82,https://t.me/jungenationalisten/3662
jungenationalisten:3661,Die Zukunft gehört der Jugend! Offener Brief zur Eingliederung der JA in die AfD. @jungenationalisten 🇩🇪  Die geplante E,jungenationalisten,3661,2024-12-04T18:42:55+00:00,6741,81,https://t.me/jungenationalisten/3661
jungenationalisten:3660,Die Zukunft gehört der Jugend! Offener Brief zur Eingliederung der JA in die AfD. @jungenationalisten 🇩🇪  Die geplante E,jungenationalisten,3660,2024-12-04T14:45:12+00:00,14260,81,https://t.me/jungenationalisten/3660
jungenationalisten:3659,"JA zur JN  Die sog. Alternative will ihre eigene Jugend gängeln und an die Leine legen, da sie in diesen radikalen Zeite",jungenationalisten,3659,2024-12-03T12:35:09+00:00,6343,121,https://t.me/jungenationalisten/3659
jungenationalisten:3658,Auf den Spuren des unbekannten Soldaten @jungenationalisten 🇩🇪  Das Ende des Zweiten Weltkrieges war kein Moment des rei,jungenationalisten,3658,2024-12-03T08:17:47+00:00,6479,88,https://t.me/jungenationalisten/3658
jungenationalisten:3655,"Wo Widerstand wächst, entsteht Gemeinschaft  Überall dort, wo sich Widerstand regt, erwacht auch ein neuer Geist der Gem",jungenationalisten,3655,2024-12-02T21:27:02+00:00,5762,86,https://t.me/jungenationalisten/3655
jungenationalisten:3654,"📢 Heraus zur Jahresabschluss-Demonstration am Sonnabend, den 14. Dezember 2024 in Dortmund!  Lügen haben kurze Beine – G",jungenationalisten,3654,2024-12-01T09:33:11+00:00,5841,64,https://t.me/jungenationalisten/3654
jungenationalisten:3653,,jungenationalisten,3653,2024-11-29T16:54:01+00:00,7693,0,https://t.me/jungenationalisten/3653
jungenationalisten:3652,,jungenationalisten,3652,2024-11-29T16:54:01+00:00,8480,0,https://t.me/jungenationalisten/3652
jungenationalisten:3651,,jungenationalisten,3651,2024-11-29T16:54:01+00:00,7143,0,https://t.me/jungenationalisten/3651
jungenationalisten:3650,,jungenationalisten,3650,2024-11-29T16:54:01+00:00,6602,0,https://t.me/jungenationalisten/3650
jungenationalisten:3649,,jungenationalisten,3649,2024-11-29T16:54:01+00:00,6524,0,https://t.me/jungenationalisten/3649
jungenationalisten:3648,,jungenationalisten,3648,2024-11-29T16:54:01+00:00,6191,0,https://t.me/jungenationalisten/3648
jungenationalisten:3647,,jungenationalisten,3647,2024-11-29T16:54:01+00:00,5794,0,https://t.me/jungenationalisten/3647
jungenationalisten:3646,Die Jugend vernetzt sich! JN-Veranstaltung in Chemnitz durchgeführt! @jungenationalisten 🇩🇪  Durch die kontinuierliche J,jungenationalisten,3646,2024-11-29T16:54:00+00:00,5314,90,https://t.me/jungenationalisten/3646
jungenationalisten:3645,"Hier spricht Dresden!  Liebe Freunde, Kameraden und Unterstützer!  Im kommenden Februar jähren sich die angloamerikanisc",jungenationalisten,3645,2024-11-28T18:07:07+00:00,4705,80,https://t.me/jungenationalisten/3645
jungenationalisten:3644,Kämpfen für Europa!  - zu Besuch in Madrid @jungenationalisten 🇩🇪  Vergangenes Wochenende besuchte eine JN-Delegation un,jungenationalisten,3644,2024-11-27T15:32:30+00:00,8711,0,https://t.me/jungenationalisten/3644
jungenationalisten:3643,,jungenationalisten,3643,2024-11-27T15:32:30+00:00,9119,0,https://t.me/jungenationalisten/3643
jungenationalisten:3642,,jungenationalisten,3642,2024-11-27T15:32:30+00:00,8277,0,https://t.me/jungenationalisten/3642
jungenationalisten:3641,,jungenationalisten,3641,2024-11-27T15:32:30+00:00,7833,111,https://t.me/jungenationalisten/3641
jungenationalisten:3640,"„Gebt mir 100 Tage Zeit.“   Auf dem zurückliegenden Parteitag, wurde Peter Schreiber zum neuen Vorsitzenden der HEIMAT g",jungenationalisten,3640,2024-11-27T11:54:05+00:00,4888,46,https://t.me/jungenationalisten/3640
jungenationalisten:3639,"Für die Heimat - für unser Land!   Fantastisch, dass du bereit bist, dich für die Zukunft unserer Heimat einzusetzen! We",jungenationalisten,3639,2024-11-27T11:17:58+00:00,4962,75,https://t.me/jungenationalisten/3639
jungenationalisten:3638,Besatzer raus!  Souveränität für Deutschland.  @jungenationalisten 🇩🇪  Nach der Tötung eines jungen Deutschen durch amer,jungenationalisten,3638,2024-11-26T08:38:18+00:00,7926,135,https://t.me/jungenationalisten/3638
jungenationalisten:3637,Nachtrag zum Bundesparteitag der HEIMAT:  Am 2. Tag des Parteitages wurde der folgende gemeinsame Antrag der Jungen Nati,jungenationalisten,3637,2024-11-24T14:16:41+00:00,5318,56,https://t.me/jungenationalisten/3637
jungenationalisten:3636,"Ehre ist Zwang genug! https://t.me/jungenationalisten 🇩🇪   Unsere Aufgabe ist es, uns selbst auszurichten. Die seelische",jungenationalisten,3636,2024-11-24T09:54:41+00:00,5631,75,https://t.me/jungenationalisten/3636
jungenationalisten:3634,"Zu den st. Parteivorsitzenden wurden gewählt:   Udo Voigt, Thorsten Heise und Philipp Neumann.   —- Gemeinsam mit der HE",jungenationalisten,3634,2024-11-23T17:58:26+00:00,4939,46,https://t.me/jungenationalisten/3634
jungenationalisten:3633,Peter Schreiber ist zum neuen Parteivorsitzenden der HEIMAT gewählt worden! Herzlichen Glückwunsch.   —- Gemeinsam mit d,jungenationalisten,3633,2024-11-23T17:58:02+00:00,5106,46,https://t.me/jungenationalisten/3633
jungenationalisten:3632,Der Parteitag wird in diesen Minuten eröffnet.   Gemeinsam mit der HEIMAT 🇩🇪 @heimat2023  Kommt in den Diskurs 💬  @diehe,jungenationalisten,3632,2024-11-23T16:49:47+00:00,5353,57,https://t.me/jungenationalisten/3632
jungenationalisten:3631,,jungenationalisten,3631,2024-11-23T15:20:25+00:00,5275,0,https://t.me/jungenationalisten/3631
jungenationalisten:3630,,jungenationalisten,3630,2024-11-23T15:20:25+00:00,5943,0,https://t.me/jungenationalisten/3630
jungenationalisten:3629,,jungenationalisten,3629,2024-11-23T15:20:25+00:00,5495,0,https://t.me/jungenationalisten/3629
jungenationalisten:3628,,jungenationalisten,3628,2024-11-23T15:20:25+00:00,5438,0,https://t.me/jungenationalisten/3628
jungenationalisten:3627,,jungenationalisten,3627,2024-11-23T15:20:25+00:00,5285,0,https://t.me/jungenationalisten/3627
jungenationalisten:3626,,jungenationalisten,3626,2024-11-23T15:20:25+00:00,4856,0,https://t.me/jungenationalisten/3626
jungenationalisten:3625,,jungenationalisten,3625,2024-11-23T15:20:25+00:00,4773,0,https://t.me/jungenationalisten/3625
jungenationalisten:3624,Vor dem Parteitagsgelände hat sich eine „eindrucksvolle Gegenkundgebung“ zusammengefunden. Der Parteitag geht derweil un,jungenationalisten,3624,2024-11-23T15:20:25+00:00,4692,69,https://t.me/jungenationalisten/3624
jungenationalisten:3623,Unser Bundesvorsitzender beim HEIMAT-Bundesparteitag 2024 @jungenationalisten 🇩🇪  Aktuell spricht JN-Bundesvorsitzender ,jungenationalisten,3623,2024-11-23T12:44:11+00:00,7665,102,https://t.me/jungenationalisten/3623
jungenationalisten:3619,"Ursula Haverbeck - HIER! @jungenationalisten 🇩🇪  Wir verabschieden eine großartige Widerstandskämpferin, die mit ihrer o",jungenationalisten,3619,2024-11-21T05:30:41+00:00,14387,365,https://t.me/jungenationalisten/3619
jungenationalisten:3618,"Hier spricht Dresden!  Liebe Freunde, Kameraden und Unterstützer!  Im kommenden Februar begehen wir den 80. Jahrestag de",jungenationalisten,3618,2024-11-18T19:45:18+00:00,5492,79,https://t.me/jungenationalisten/3618
jungenationalisten:3617,,jungenationalisten,3617,2024-11-18T08:35:47+00:00,5835,0,https://t.me/jungenationalisten/3617
jungenationalisten:3616,,jungenationalisten,3616,2024-11-18T08:35:47+00:00,5793,0,https://t.me/jungenationalisten/3616
jungenationalisten:3615,Heldengedenken Großraum Hannover @jungenationalisten 🇩🇪  Auch im Großraum Hannover organisierte die volkstreue Jugend ei,jungenationalisten,3615,2024-11-18T08:35:47+00:00,5191,114,https://t.me/jungenationalisten/3615
jungenationalisten:3614,,jungenationalisten,3614,2024-11-17T21:18:17+00:00,5245,0,https://t.me/jungenationalisten/3614
jungenationalisten:3613,,jungenationalisten,3613,2024-11-17T21:18:17+00:00,5322,0,https://t.me/jungenationalisten/3613
jungenationalisten:3612,,jungenationalisten,3612,2024-11-17T21:18:17+00:00,4883,0,https://t.me/jungenationalisten/3612
jungenationalisten:3611,,jungenationalisten,3611,2024-11-17T21:18:17+00:00,4567,0,https://t.me/jungenationalisten/3611
jungenationalisten:3610,"Heldengedenken bei Köthen  An diesem Wochenende trafen sich Kameraden der Jungen Nationalisten, der Partei ""Die Heimat"" ",jungenationalisten,3610,2024-11-17T21:18:17+00:00,4509,123,https://t.me/jungenationalisten/3610
jungenationalisten:3609,"Wie konnte es kommen, dass heute fast niemand ein Gespür dafür zu haben scheint, was es heißt, Angehöriger eines Volkes ",jungenationalisten,3609,2024-11-17T20:56:26+00:00,4612,89,https://t.me/jungenationalisten/3609
jungenationalisten:3608,,jungenationalisten,3608,2024-11-17T20:44:55+00:00,4407,0,https://t.me/jungenationalisten/3608
jungenationalisten:3607,,jungenationalisten,3607,2024-11-17T20:44:55+00:00,4576,0,https://t.me/jungenationalisten/3607
jungenationalisten:3606,,jungenationalisten,3606,2024-11-17T20:44:55+00:00,4032,0,https://t.me/jungenationalisten/3606
jungenationalisten:3605,🏴 Volkstrauertag: Teilnahme von Nationalisten an Veranstaltung der Stadt Dortmund  In diesem Jahr rief die Stadt Dortmun,jungenationalisten,3605,2024-11-17T20:44:55+00:00,3853,85,https://t.me/jungenationalisten/3605
jungenationalisten:3604,,jungenationalisten,3604,2024-11-17T20:31:46+00:00,4037,0,https://t.me/jungenationalisten/3604
jungenationalisten:3603,,jungenationalisten,3603,2024-11-17T20:31:46+00:00,4424,0,https://t.me/jungenationalisten/3603
jungenationalisten:3602,,jungenationalisten,3602,2024-11-17T20:31:46+00:00,4036,0,https://t.me/jungenationalisten/3602
jungenationalisten:3601,,jungenationalisten,3601,2024-11-17T20:31:45+00:00,3872,0,https://t.me/jungenationalisten/3601
jungenationalisten:3600,Heldengedenken 2024 in der Lüneburger Heide!,jungenationalisten,3600,2024-11-17T20:31:45+00:00,3947,105,https://t.me/jungenationalisten/3600
jungenationalisten:3599,,jungenationalisten,3599,2024-11-17T20:19:07+00:00,3991,0,https://t.me/jungenationalisten/3599
jungenationalisten:3598,,jungenationalisten,3598,2024-11-17T20:19:07+00:00,4116,0,https://t.me/jungenationalisten/3598
jungenationalisten:3597,,jungenationalisten,3597,2024-11-17T20:19:07+00:00,3864,0,https://t.me/jungenationalisten/3597
jungenationalisten:3596,"Heldengedenken @jungenationalisten   Auch die Thüringer JN war sowohl gestern, als auch heute auf Gedenkveranstaltungen ",jungenationalisten,3596,2024-11-17T20:19:07+00:00,3918,99,https://t.me/jungenationalisten/3596
jungenationalisten:3595,,jungenationalisten,3595,2024-11-17T20:08:29+00:00,3684,0,https://t.me/jungenationalisten/3595
jungenationalisten:3594,,jungenationalisten,3594,2024-11-17T20:08:29+00:00,3799,0,https://t.me/jungenationalisten/3594
